item,rank,gender,isIdentity,hasref,refitem,exurl,wmurl,wmproj
Q101482821,NormalRank,Q6581072,true,true,false,false,false,true
Q104602826,NormalRank,Q6581072,true,false,,,,
Q104828519,NormalRank,Q6581097,true,false,,,,
Q106854887,NormalRank,Q6581097,true,false,,,,
Q108864704,NormalRank,Q6581097,true,false,,,,
Q108864719,NormalRank,Q6581097,true,false,,,,
Q109423015,NormalRank,Q6581072,true,false,,,,
Q114586514,NormalRank,Q6581072,true,false,,,,
Q114586610,NormalRank,Q6581097,true,false,,,,
Q114587553,,,,false,,,,
Q114587554,,,,false,,,,
Q114587555,,,,false,,,,
Q114587556,,,,false,,,,
Q114587557,,,,false,,,,
Q114587558,,,,false,,,,
Q114587559,,,,false,,,,
Q114587560,,,,false,,,,
Q114587561,,,,false,,,,
Q114587562,,,,false,,,,
Q114590755,,,,false,,,,
Q114590756,,,,false,,,,
Q12209969,NormalRank,Q6581097,true,false,,,,
Q12250314,NormalRank,Q6581097,true,false,,,,
Q23940101,NormalRank,Q6581097,true,false,,,,
Q28701101,NormalRank,Q6581072,true,false,,,,
Q43287478,NormalRank,Q6581072,true,true,false,false,false,true
Q4665951,NormalRank,Q6581097,true,false,,,,
Q5429529,NormalRank,Q6581097,true,false,,,,
Q59268429,NormalRank,Q6581097,true,false,,,,
Q59306348,NormalRank,Q6581097,true,false,,,,
Q59660242,NormalRank,Q6581097,true,false,,,,
Q59660254,NormalRank,Q6581097,true,false,,,,
Q59660255,NormalRank,Q6581097,true,false,,,,
Q59660260,NormalRank,Q6581097,true,false,,,,
Q7297086,NormalRank,Q6581072,true,true,false,false,false,true
Q7429365,NormalRank,Q6581097,true,false,,,,
Q81686943,NormalRank,Q6581097,true,false,,,,
Q91936078,NormalRank,Q6581097,true,false,,,,
Q98456849,NormalRank,Q6581097,true,false,,,,
Q57331,NormalRank,Q6581097,true,true,false,false,false,true
Q58267,NormalRank,Q6581097,true,false,,,,
